    xi	    yi	  phii	 delta	    xf	    yf	  phif	sucesso	passos	 err_x	 err_y	err_phi	    EE	    ET
46.9561	59.5302	-15.9156	1.0000	47.9559	59.5142	-0.9156	1.0000	1.0000	0.0409	0.4049	1.0102	99.5436	1.0000
63.3658	73.1597	-41.4347	1.0000	67.0494	76.3173	88.5493	1.0000	6.0000	0.3410	0.2368	0.0161	29.2174	1.2367
78.6343	61.6000	258.0247	1.0000	52.4975	68.1126	118.4228	1.0000	37.0000	0.0500	0.3189	0.3158	42.7890	1.3736
67.6548	86.7175	73.0397	1.0000	67.6610	87.7175	89.6452	1.0000	1.0000	0.3532	0.1228	0.0039	21.5150	1.0000
59.2162	23.9790	-18.2313	1.0000	62.0005	27.3695	86.9317	1.0000	5.0000	0.2400	0.7263	0.0341	73.6792	1.1397
63.9218	64.9482	130.0368	1.0000	52.1123	81.0264	117.3570	1.0000	20.0000	0.0422	0.1897	0.3040	33.3596	1.0025
29.2659	71.5265	187.9989	1.0000	27.0091	74.3115	93.4318	1.0000	4.0000	0.4598	0.2569	0.0381	34.6448	1.1159
85.4039	77.0800	-8.0378	1.0000	87.5291	79.9167	90.5664	1.0000	4.0000	0.7506	0.2008	0.0063	42.5687	1.1285
12.5588	43.5436	4.7081	1.0000	47.5520	74.6270	70.3241	1.0000	51.0000	0.0490	0.2537	0.2186	32.2013	1.0896
92.7629	6.9390	173.2333	1.0000	52.2213	22.6250	117.9314	1.0000	48.0000	0.0444	0.7738	0.3103	82.2921	1.1042
97.4015	32.5288	31.0049	1.0000	52.4977	58.5066	118.4231	1.0000	59.0000	0.0500	0.4149	0.3158	50.3569	1.1373
93.8456	53.5056	65.0042	1.0000	93.8429	54.5056	90.1508	1.0000	1.0000	0.8769	0.4549	0.0017	63.1820	1.0000
37.3758	6.6071	110.5507	1.0000	37.4515	7.6042	85.6559	1.0000	1.0000	0.2510	0.9240	0.0483	93.3452	1.0000
22.0231	25.7181	166.9162	1.0000	20.6965	28.2067	93.5650	1.0000	3.0000	0.5861	0.7179	0.0396	77.6252	1.0638
74.6681	78.4294	145.7961	1.0000	52.8828	95.6540	119.0678	1.0000	29.0000	0.0577	0.0435	0.3230	29.5320	1.0442
98.3555	75.7094	-64.2789	1.0000	100.0958	74.8252	-14.3596	0.0000	2.0000	1.0019	0.2517	1.1596	118.4664	1.0246
64.5114	28.5872	-68.4485	1.0000	69.0465	30.8139	88.9403	1.0000	7.0000	0.3809	0.6919	0.0118	71.7678	1.3855
16.9486	77.5959	259.9947	1.0000	12.5041	79.0526	87.6298	1.0000	7.0000	0.7499	0.2095	0.0263	43.0158	1.4966
72.2692	8.0003	-22.9018	1.0000	52.4033	37.0551	118.3095	1.0000	40.0000	0.0481	0.6294	0.3145	69.0598	1.1365
11.7022	80.6379	157.5754	1.0000	20.9273	95.5321	45.0139	1.0000	19.0000	0.5815	0.0447	0.4998	53.7488	1.0845
14.1006	68.3099	-49.3113	1.0000	47.5050	93.6083	72.0881	1.0000	51.0000	0.0499	0.0639	0.1990	19.1811	1.2171
9.9338	41.2937	-89.7497	1.0000	47.5685	60.4394	73.7787	1.0000	61.0000	0.0486	0.3956	0.1802	42.8262	1.4447
39.0120	5.1395	184.3649	1.0000	37.0538	8.1013	86.4331	1.0000	4.0000	0.2589	0.9190	0.0396	92.8746	1.1266
52.1229	39.9937	-22.8862	1.0000	55.8339	43.4183	87.5173	1.0000	6.0000	0.1167	0.5658	0.0276	56.9358	1.1882
80.5255	61.9035	141.8692	1.0000	52.2998	80.4409	118.8727	1.0000	36.0000	0.0460	0.1956	0.3208	34.9496	1.0661
45.8373	70.7602	152.9522	1.0000	47.7191	83.1184	73.6328	1.0000	13.0000	0.0456	0.1688	0.1819	23.6236	1.0399
34.5273	29.5723	21.8629	1.0000	47.5027	53.0914	72.0604	1.0000	27.0000	0.0499	0.4691	0.1993	50.2840	1.0052
5.5146	69.6677	252.2065	1.0000	22.8487	95.1988	45.0000	1.0000	39.0000	0.5430	0.0480	0.5000	52.7754	1.2638
19.4357	42.0205	104.8608	1.0000	47.6476	86.3253	71.5967	1.0000	53.0000	0.0470	0.1367	0.2045	23.0480	1.0091
56.4238	47.1789	61.7579	1.0000	56.6222	49.1518	91.7579	1.0000	2.0000	0.1324	0.5085	0.0195	51.3077	1.0086
57.8128	91.2091	94.4517	1.0000	55.4971	95.6041	126.1132	1.0000	5.0000	0.1099	0.0440	0.4013	36.7928	1.0065
94.8091	28.9111	-27.7418	1.0000	52.0776	56.3488	117.2209	1.0000	62.0000	0.0416	0.4365	0.3025	51.4851	1.2209
16.6323	72.9769	109.7615	1.0000	34.0160	95.6671	60.6880	1.0000	29.0000	0.3197	0.0433	0.3257	33.6669	1.0146
75.4219	44.1690	268.5879	1.0000	52.0458	49.3659	117.1138	1.0000	36.0000	0.0409	0.5063	0.3013	57.4731	1.5033
70.6940	54.4369	158.4822	1.0000	52.2891	71.4485	118.9557	1.0000	26.0000	0.0458	0.2855	0.3217	40.7292	1.0374
63.7395	18.5990	131.8493	1.0000	52.3966	33.7916	118.3135	1.0000	19.0000	0.0479	0.6621	0.3146	72.0483	1.0021
83.8661	80.8073	208.2622	1.0000	52.3181	94.8969	118.7371	1.0000	39.0000	0.0464	0.0510	0.3193	29.2786	1.1288
82.7977	73.2052	182.8514	1.0000	52.2181	88.7900	118.3337	1.0000	38.0000	0.0444	0.1121	0.3148	30.5513	1.1072
62.6851	54.8180	36.8305	1.0000	63.3589	57.6714	91.7135	1.0000	3.0000	0.2672	0.4233	0.0190	44.4197	1.0232
87.4129	50.4836	141.0745	1.0000	52.2536	68.7569	118.2421	1.0000	43.0000	0.0451	0.3124	0.3138	42.1761	1.0852
63.1239	92.8612	-62.5058	1.0000	67.4297	95.6161	91.5983	1.0000	7.0000	0.3486	0.0438	0.0178	18.0435	1.3694
58.0234	59.1828	115.8926	1.0000	52.4895	67.4838	118.4333	1.0000	10.0000	0.0498	0.3252	0.3159	43.2661	1.0024
72.5665	54.8983	-71.1860	1.0000	52.2947	81.5665	118.9122	1.0000	43.0000	0.0459	0.1843	0.3212	34.3653	1.2836
43.9154	43.2859	-65.9897	1.0000	48.2699	41.6153	9.0103	1.0000	5.0000	0.0346	0.5838	0.8999	99.8554	1.0721
24.4181	23.9396	247.2431	1.0000	47.5619	68.9166	70.7851	1.0000	58.0000	0.0488	0.3108	0.2135	36.6243	1.1466
84.8959	84.6335	101.3453	1.0000	62.7851	95.1177	144.3537	1.0000	26.0000	0.2557	0.0488	0.6039	56.0502	1.0625
41.1319	68.3437	181.6359	1.0000	46.7871	95.2437	76.0103	1.0000	29.0000	0.0643	0.0476	0.1554	15.1215	1.0550
25.7389	60.2448	93.1308	1.0000	46.6458	95.3210	63.7404	1.0000	41.0000	0.0671	0.0468	0.2918	26.8833	1.0041
79.8144	77.9929	81.9253	1.0000	57.5170	95.7213	128.5071	1.0000	30.0000	0.1503	0.0428	0.4279	39.4666	1.0531
67.5516	94.9045	158.3249	1.0000	66.6350	95.3043	156.4371	1.0000	1.0000	0.3327	0.0470	0.7382	68.6488	1.0000
28.3986	81.8998	51.8906	1.0000	37.0489	95.2733	60.2020	1.0000	16.0000	0.2590	0.0473	0.3311	32.8328	1.0046
53.1486	21.4647	102.2448	1.0000	52.3037	24.3430	105.2751	1.0000	3.0000	0.0461	0.7566	0.1697	77.2180	1.0001
49.4182	87.2064	96.2535	1.0000	49.3959	88.2062	91.2787	1.0000	1.0000	0.0121	0.1179	0.0142	11.8783	1.0000
24.4458	97.4267	158.4970	1.0000	23.7461	98.1412	134.3987	1.0000	1.0000	0.5251	0.0186	0.4933	51.6136	1.0000
36.9011	1.1046	207.2406	1.0000	33.9864	4.0738	86.3239	1.0000	5.0000	0.3203	0.9593	0.0408	97.3230	1.2017
48.4105	9.1452	125.3513	1.0000	48.0280	10.0692	112.4871	1.0000	1.0000	0.0394	0.8993	0.2499	92.7206	1.0000
50.5244	38.5999	96.1911	1.0000	50.4010	39.5922	97.0858	1.0000	1.0000	0.0080	0.6041	0.0787	60.8233	1.0000
32.5451	15.9392	87.3121	1.0000	47.5528	58.3310	75.3067	1.0000	45.0000	0.0489	0.4167	0.1633	44.2514	1.0007
18.1101	79.1749	244.5496	1.0000	25.7934	95.3569	45.0026	1.0000	25.0000	0.4841	0.0464	0.5000	51.3058	1.3956
93.5455	92.0096	-24.9794	1.0000	96.2898	95.1019	97.5524	1.0000	5.0000	0.9258	0.0490	0.0839	47.1569	1.2094
60.7308	70.7856	1.4177	1.0000	52.4779	89.7252	118.3926	1.0000	23.0000	0.0496	0.1027	0.3155	30.2960	1.1133
48.3823	92.6600	230.3792	1.0000	47.5549	92.0984	214.1665	1.0000	1.0000	0.0489	0.0790	1.3796	124.4417	1.0000
98.7517	88.9167	-24.0655	1.0000	100.6615	89.3429	24.5139	0.0000	2.0000	1.0132	0.1066	0.7276	83.4781	1.0221
17.6823	55.2404	242.2797	1.0000	13.5738	57.0787	94.0070	1.0000	6.0000	0.7285	0.4292	0.0445	56.4372	1.3331
33.4057	35.2875	84.8941	1.0000	47.5942	81.1310	73.4812	1.0000	48.0000	0.0481	0.1887	0.1835	25.1932	1.0002
42.9342	67.6745	148.7481	1.0000	47.7375	87.6448	74.1295	1.0000	21.0000	0.0453	0.1236	0.1763	20.2396	1.0224
81.4600	60.8557	79.5046	1.0000	52.2681	86.4151	118.3095	1.0000	41.0000	0.0454	0.1358	0.3146	31.4821	1.0567
67.9770	74.2726	82.2704	1.0000	53.1836	95.4344	119.6472	1.0000	26.0000	0.0637	0.0457	0.3294	30.1652	1.0070
52.9327	77.7468	21.6799	1.0000	54.5690	81.1916	87.0675	1.0000	4.0000	0.0914	0.1881	0.0326	19.5763	1.0489
34.7331	76.8894	1.9079	1.0000	46.9903	95.8767	65.9956	1.0000	23.0000	0.0602	0.0412	0.2667	24.5413	1.0177
89.9700	42.5017	125.1466	1.0000	52.0504	63.4866	117.1288	1.0000	47.0000	0.0410	0.3651	0.3014	45.5346	1.0845
54.2976	91.3699	28.7318	1.0000	55.2370	95.0523	99.2059	1.0000	4.0000	0.1047	0.0495	0.1023	11.6900	1.0525
64.3880	50.9857	197.0392	1.0000	52.2153	61.5198	118.1240	1.0000	17.0000	0.0443	0.3848	0.3125	47.7137	1.0560
91.1761	32.1712	261.3209	1.0000	52.1833	38.4674	117.7007	1.0000	51.0000	0.0437	0.6153	0.3078	67.5156	1.2912
94.5352	39.4930	-55.5314	1.0000	98.4003	41.8112	92.8732	1.0000	6.0000	0.9680	0.5819	0.0319	75.7415	1.3313
45.1375	0.6221	129.6294	1.0000	47.6677	12.1955	73.8119	1.0000	12.0000	0.0466	0.8780	0.1799	89.3147	1.0129
46.5650	41.0244	23.7094	1.0000	47.9372	42.4558	53.7094	1.0000	2.0000	0.0413	0.5754	0.4032	68.0632	1.0086
13.6712	21.8375	192.3625	1.0000	11.3435	24.5121	93.7550	1.0000	4.0000	0.7731	0.7549	0.0417	84.8932	1.1282
13.6895	44.7579	163.5608	1.0000	12.5477	47.3300	88.9586	1.0000	3.0000	0.7490	0.5267	0.0116	64.6366	1.0660
12.2399	18.3204	147.8472	1.0000	47.5623	72.2314	70.7906	1.0000	66.0000	0.0488	0.2777	0.2134	33.8532	1.0240
98.3445	49.7499	-55.9006	1.0000	100.1976	49.1337	-5.9211	0.0000	2.0000	1.0040	0.5087	1.0658	119.6162	1.0242
5.2520	56.9942	162.8843	1.0000	4.1406	59.5798	88.2755	1.0000	3.0000	0.9172	0.4042	0.0192	61.1543	1.0660
24.8107	82.3889	171.1250	1.0000	30.8394	95.0649	47.3174	1.0000	16.0000	0.3832	0.0494	0.4743	47.0456	1.1399
32.1963	25.7564	-80.1885	1.0000	47.7562	41.6006	74.9605	1.0000	28.0000	0.0449	0.5840	0.1671	60.3466	1.2609
63.4829	97.2748	118.8949	1.0000	62.9251	98.1048	123.9046	1.0000	1.0000	0.2585	0.0190	0.3767	36.3341	1.0000
63.3309	9.8246	257.7525	1.0000	52.0629	13.2616	116.5731	1.0000	15.0000	0.0413	0.8674	0.2953	90.7410	1.2733
48.7734	26.3778	111.8325	1.0000	48.5675	27.3563	101.8815	1.0000	1.0000	0.0286	0.7264	0.1320	73.6228	1.0000
58.4929	12.2202	176.9453	1.0000	52.4336	16.8446	117.4650	1.0000	8.0000	0.0487	0.8316	0.3052	87.6075	1.0495
71.4198	78.0709	173.6055	1.0000	52.1469	95.0280	117.5157	1.0000	27.0000	0.0429	0.0497	0.3057	28.0436	1.0518
91.6977	13.5151	25.8675	1.0000	52.2170	40.0733	118.6246	1.0000	54.0000	0.0443	0.5993	0.3181	66.4491	1.1349
59.5387	4.3838	-4.5437	1.0000	52.2129	22.4538	117.8757	1.0000	22.0000	0.0443	0.7755	0.3097	82.4340	1.1283
36.5426	43.4893	11.9379	1.0000	47.6001	63.3303	74.2592	1.0000	23.0000	0.0480	0.3667	0.1749	39.9775	1.0126
12.8035	6.3002	242.8004	1.0000	8.6899	8.1175	94.2637	1.0000	6.0000	0.8262	0.9188	0.0474	100.8320	1.3342
55.5990	71.1784	188.9953	1.0000	52.1363	72.8171	130.5506	1.0000	4.0000	0.0427	0.2718	0.4506	48.8653	1.0442
93.9488	98.1752	111.5344	1.0000	93.5019	99.0698	116.5421	1.0000	1.0000	0.8700	0.0093	0.2949	50.9683	1.0000
26.1200	25.2819	262.0728	1.0000	21.5129	26.4389	92.9830	1.0000	7.0000	0.5697	0.7356	0.0331	78.9408	1.4736
87.9479	39.0175	254.2305	1.0000	52.4993	46.1434	118.4258	1.0000	46.0000	0.0500	0.5386	0.3158	60.9492	1.2722
76.8942	76.9739	13.2669	1.0000	78.2240	79.4627	86.2638	1.0000	3.0000	0.5645	0.2054	0.0415	35.1046	1.0632
43.1374	45.0068	-6.1949	1.0000	47.6873	49.7090	67.7725	1.0000	7.0000	0.0463	0.5029	0.2470	55.0327	1.0698
28.9261	31.8181	-66.4948	1.0000	47.5939	50.5035	74.2652	1.0000	34.0000	0.0481	0.4950	0.1748	51.9930	1.2873
4.6533	88.8681	229.1816	1.0000	2.9312	95.1068	54.4218	1.0000	10.0000	0.9414	0.0489	0.3953	59.2050	1.5451
59.2440	52.6631	71.4626	1.0000	59.3058	53.6612	86.4626	1.0000	1.0000	0.1861	0.4634	0.0393	47.3961	1.0000
72.7634	48.1440	178.2250	1.0000	52.2180	64.4997	118.7170	1.0000	28.0000	0.0444	0.3550	0.3191	45.7150	1.0662
61.4281	32.5207	64.2755	1.0000	61.5397	34.5004	94.2755	1.0000	2.0000	0.2308	0.6550	0.0475	66.6456	1.0086
5.8872	30.3086	232.3447	1.0000	47.6469	93.9606	71.7145	1.0000	83.0000	0.0471	0.0604	0.2032	19.4003	1.0903
41.7317	2.3895	-70.2842	1.0000	47.7121	1.3044	34.7158	1.0000	7.0000	0.0458	0.9870	0.6143	113.1477	1.1517
76.7423	17.0726	258.4057	1.0000	52.4638	23.5410	118.3721	1.0000	35.0000	0.0493	0.7646	0.3152	81.5906	1.3930
15.9652	22.8585	16.7402	1.0000	47.7388	56.9823	74.6915	1.0000	50.0000	0.0452	0.4302	0.1701	45.7163	1.0724
72.4579	44.0867	68.5337	1.0000	72.4187	45.0859	92.2429	1.0000	1.0000	0.4484	0.5491	0.0249	59.3564	1.0000
35.6963	83.6305	43.9389	1.0000	42.5060	95.8621	61.0443	1.0000	14.0000	0.1499	0.0414	0.3217	30.1946	1.0000
30.0844	80.1636	6.7067	1.0000	41.2354	95.8786	61.9518	1.0000	20.0000	0.1753	0.0412	0.3116	29.6733	1.0379
71.0035	3.9047	138.8932	1.0000	52.3765	24.2930	118.4039	1.0000	28.0000	0.0475	0.7571	0.3156	80.8948	1.0139
45.0868	71.1005	-66.9305	1.0000	48.4231	69.2183	-6.9305	1.0000	4.0000	0.0315	0.3078	1.0770	101.7130	1.0442
87.8480	89.1535	-6.4810	1.0000	89.8996	92.0444	92.0426	1.0000	4.0000	0.7980	0.0796	0.0227	40.7362	1.1284
17.8005	35.3531	86.8323	1.0000	47.6341	80.9944	71.4025	1.0000	55.0000	0.0473	0.1901	0.2066	26.6960	1.0087
76.8885	72.5296	-82.0045	1.0000	81.4365	73.7521	88.7593	1.0000	7.0000	0.6287	0.2625	0.0138	40.9725	1.4864
81.2628	30.3569	166.8220	1.0000	52.4762	46.3788	118.3898	1.0000	36.0000	0.0495	0.5362	0.3154	60.7235	1.0927
49.3000	96.6132	249.2499	1.0000	48.7078	95.8074	233.6867	1.0000	1.0000	0.0258	0.0419	1.5965	143.7537	1.0000
28.5317	79.3529	248.1570	1.0000	33.9830	95.2974	59.4504	1.0000	24.0000	0.3203	0.0470	0.3394	34.8129	1.4243
13.6422	78.2356	243.4040	1.0000	22.1139	95.2152	45.0019	1.0000	26.0000	0.5577	0.0478	0.5000	53.1540	1.3702
29.0744	33.2752	96.8599	1.0000	47.5955	67.5004	71.3760	1.0000	39.0000	0.0481	0.3250	0.2069	37.5348	1.0022
95.1219	73.2346	28.4088	1.0000	55.0241	95.1782	128.4911	1.0000	52.0000	0.1005	0.0482	0.4277	39.1160	1.1376
63.5405	95.4172	-22.9985	1.0000	64.5401	95.4463	1.6715	1.0000	1.0000	0.2908	0.0455	0.9814	89.6330	1.0000
53.9957	78.7736	58.6598	1.0000	54.3642	80.7246	86.2092	1.0000	2.0000	0.0873	0.1928	0.0421	20.1235	1.0073
42.5353	2.3699	175.5943	1.0000	47.6651	26.5690	74.8351	1.0000	26.0000	0.0467	0.7343	0.1685	75.0169	1.0511
5.0905	71.5545	223.9053	1.0000	20.3884	95.2566	45.0000	1.0000	34.0000	0.5922	0.0474	0.5000	54.0772	1.2052
14.5118	94.7464	37.8955	1.0000	15.3009	95.3607	37.8955	1.0000	1.0000	0.6940	0.0464	0.5789	62.7729	1.0000
73.9372	91.4102	40.5732	1.0000	74.3957	93.3122	88.4235	1.0000	2.0000	0.4879	0.0669	0.0175	25.3449	1.0223
32.9030	25.5510	38.4647	1.0000	47.5744	51.6732	70.6035	1.0000	30.0000	0.0485	0.4833	0.2155	52.1305	1.0013
18.7631	98.4094	-53.3083	1.0000	19.4283	97.6628	-48.2988	1.0000	1.0000	0.6114	0.0234	1.5367	141.6568	1.0000
30.0338	56.5527	-19.0055	1.0000	47.5526	81.0477	71.9940	1.0000	32.0000	0.0489	0.1895	0.2001	26.2564	1.0626
73.6633	2.2104	56.0417	1.0000	52.4159	30.2973	118.3179	1.0000	36.0000	0.0483	0.6970	0.3146	75.2742	1.0222
76.3766	41.2473	203.7274	1.0000	52.4861	55.3900	118.4047	1.0000	31.0000	0.0497	0.4461	0.3156	52.9440	1.1166
12.1247	82.9885	25.7686	1.0000	33.5075	95.2049	61.9137	1.0000	25.0000	0.3298	0.0480	0.3121	32.9217	1.0152
52.8231	14.0175	255.2315	1.0000	52.3266	13.1495	240.2315	1.0000	1.0000	0.0465	0.8685	1.6692	173.5452	1.0000
35.6817	62.4729	-46.9095	1.0000	47.6852	76.4178	74.6089	1.0000	21.0000	0.0463	0.2358	0.1710	28.2553	1.1413
46.2915	32.6179	258.8956	1.0000	47.5581	52.5530	77.1741	1.0000	27.0000	0.0488	0.4745	0.1425	49.2106	1.3517
63.2574	34.7655	264.5628	1.0000	52.0562	37.3296	117.5379	1.0000	15.0000	0.0411	0.6267	0.3060	68.4846	1.3054
53.3362	28.7464	64.8910	1.0000	53.5904	30.7204	88.3137	1.0000	2.0000	0.0718	0.6928	0.0187	69.3931	1.0049
58.8176	44.9592	106.9272	1.0000	52.4380	55.0668	118.3635	1.0000	12.0000	0.0488	0.4493	0.3151	53.1923	1.0040
80.5927	15.6028	13.1237	1.0000	81.8929	18.1011	87.2547	1.0000	3.0000	0.6379	0.8190	0.0305	87.9325	1.0652
7.0830	24.9725	5.8747	1.0000	47.7395	60.1197	75.2793	1.0000	59.0000	0.0452	0.3988	0.1636	42.5705	1.0978
13.0271	87.1490	-81.2219	1.0000	42.2649	95.1383	60.1691	1.0000	43.0000	0.1547	0.0486	0.3315	31.1986	1.4187
66.6507	10.2022	222.1080	1.0000	52.1380	21.0894	117.4669	1.0000	20.0000	0.0428	0.7891	0.3052	83.5816	1.1024
25.0188	49.5370	-73.6630	1.0000	47.6221	66.5747	73.3876	1.0000	40.0000	0.0476	0.3343	0.1846	37.4016	1.4132
97.1432	12.9229	16.9501	1.0000	98.2615	15.5052	91.5863	1.0000	3.0000	0.9652	0.8449	0.0176	97.3194	1.0661
61.7418	65.1407	181.8761	1.0000	52.3693	73.3240	118.0354	1.0000	13.0000	0.0474	0.2668	0.3115	38.7712	1.0448
76.8291	21.1148	236.9544	1.0000	52.3591	31.6176	118.4902	1.0000	33.0000	0.0472	0.6838	0.3166	74.1176	1.2393
92.4615	69.6411	-0.1497	1.0000	53.1513	95.0072	119.1930	1.0000	55.0000	0.0630	0.0499	0.3244	29.7841	1.1756
29.0689	98.3695	177.1395	1.0000	28.1729	98.8136	153.6366	1.0000	1.0000	0.4365	0.0119	0.7071	67.2863	1.0000
1.0594	9.4659	-11.0134	1.0000	47.5049	43.5063	72.1010	1.0000	64.0000	0.0499	0.5649	0.1989	59.3139	1.1114
21.8274	80.2561	46.1731	1.0000	34.5184	95.5293	59.7813	1.0000	20.0000	0.3096	0.0447	0.3358	34.2467	1.0072
47.7591	9.2976	258.6137	1.0000	42.7096	10.1911	86.3312	1.0000	8.0000	0.1458	0.8981	0.0408	90.1789	1.5601
79.4720	29.8784	200.1942	1.0000	52.0787	45.0974	117.2247	1.0000	35.0000	0.0416	0.5490	0.3025	61.3172	1.1169
48.8987	30.0110	-40.4996	1.0000	49.8013	29.5805	-25.4996	1.0000	1.0000	0.0040	0.7042	1.2833	135.2742	1.0000
51.8706	41.7737	-65.1890	1.0000	57.0450	43.7633	88.1714	1.0000	8.0000	0.1409	0.5624	0.0203	56.7057	1.4431
12.5231	68.8626	72.2092	1.0000	34.7532	95.5583	59.8240	1.0000	35.0000	0.3049	0.0444	0.3353	34.0996	1.0075
2.5749	36.5929	-22.3041	1.0000	47.6807	68.4612	72.6822	1.0000	62.0000	0.0464	0.3154	0.1924	36.0553	1.1226
19.4093	19.0898	18.3596	1.0000	47.6617	50.8776	71.6575	1.0000	45.0000	0.0468	0.4912	0.2038	52.4874	1.0581
58.4958	43.4357	97.8385	1.0000	52.2511	53.6243	118.3652	1.0000	12.0000	0.0450	0.4638	0.3152	54.4092	1.0042
61.4776	18.1781	8.3756	1.0000	63.1688	21.5220	88.3305	1.0000	4.0000	0.2634	0.7848	0.0186	79.5927	1.0674
21.1289	65.8378	-50.2796	1.0000	47.5518	87.3439	70.6115	1.0000	42.0000	0.0490	0.1266	0.2154	23.2827	1.2328
83.4569	36.5228	-75.1906	1.0000	52.0925	63.1774	117.2743	1.0000	54.0000	0.0418	0.3682	0.3030	45.8712	1.3119
26.6875	62.7742	-75.9280	1.0000	47.5953	79.3504	73.5546	1.0000	38.0000	0.0481	0.2065	0.1827	26.5074	1.4242
12.3465	91.9620	7.1073	1.0000	27.0057	95.1042	14.3132	1.0000	15.0000	0.4599	0.0490	0.8410	79.2540	1.0005
51.9427	18.9730	-89.6763	1.0000	52.2505	18.0216	-72.0698	1.0000	1.0000	0.0450	0.8198	1.8008	181.6374	1.0000
76.6459	61.3523	25.7121	1.0000	52.3543	88.1091	118.5159	1.0000	39.0000	0.0471	0.1189	0.3168	30.9854	1.0792
37.4838	97.3750	248.3492	1.0000	36.7612	96.6837	223.7334	1.0000	1.0000	0.2648	0.0332	1.4859	134.4280	1.0000
2.2757	47.0419	101.6898	1.0000	40.5065	95.0429	60.0808	1.0000	62.0000	0.1899	0.0496	0.3324	31.7783	1.0103
35.5516	44.5418	5.8372	1.0000	47.5662	64.8822	72.5879	1.0000	24.0000	0.0487	0.3512	0.1935	39.2729	1.0159
92.5207	47.4258	164.5538	1.0000	52.1132	63.7004	117.3609	1.0000	48.0000	0.0423	0.3630	0.3040	45.5055	1.1019
27.4906	46.8330	31.2902	1.0000	47.7350	78.3260	72.5920	1.0000	38.0000	0.0453	0.2167	0.1934	27.8914	1.0150
23.3340	24.5780	-3.7042	1.0000	47.6439	52.5101	71.5795	1.0000	40.0000	0.0471	0.4749	0.2047	50.9917	1.0802
99.8648	21.8437	33.8399	1.0000	100.3806	22.7004	58.9471	0.0000	1.0000	1.0076	0.7730	0.3450	97.3536	1.0000
87.2266	58.5101	119.0405	1.0000	52.4033	79.9706	118.3094	1.0000	44.0000	0.0481	0.2003	0.3145	34.7617	1.0757
12.7513	35.2623	229.8031	1.0000	47.5969	91.9806	71.4829	1.0000	73.0000	0.0481	0.0802	0.2057	20.3217	1.0966
9.7641	16.8695	247.0725	1.0000	47.7537	76.8864	72.9803	1.0000	79.0000	0.0449	0.2311	0.1891	28.7916	1.1122
49.4066	93.0110	114.3681	1.0000	49.1200	93.9691	106.6510	1.0000	1.0000	0.0176	0.0603	0.1850	17.7314	1.0000
19.1525	27.4629	-85.7649	1.0000	47.6283	44.5237	74.8052	1.0000	50.0000	0.0474	0.5548	0.1688	57.5685	1.5062
34.8730	96.9420	65.0071	1.0000	35.2963	97.8480	64.9578	1.0000	1.0000	0.2941	0.0215	0.2782	29.1194	1.0000
58.0512	69.0361	238.7330	1.0000	51.9682	69.1147	131.9980	1.0000	7.0000	0.0394	0.3089	0.4666	52.1690	1.1507
36.7599	88.5728	22.8943	1.0000	40.9976	95.2670	61.6924	1.0000	8.0000	0.1800	0.0473	0.3145	30.0793	1.0097
12.5236	25.5314	258.7723	1.0000	8.1127	27.0932	86.3208	1.0000	7.0000	0.8377	0.7291	0.0409	84.1635	1.4960
57.7441	32.3655	161.1757	1.0000	52.2569	37.8328	118.1515	1.0000	8.0000	0.0451	0.6217	0.3128	68.2815	1.0328
66.5852	11.4634	100.1534	1.0000	52.2177	31.8155	117.9069	1.0000	25.0000	0.0444	0.6818	0.3101	73.7078	1.0035
99.3713	72.3785	199.5355	1.0000	52.0762	87.0641	117.2157	1.0000	55.0000	0.0415	0.1294	0.3024	30.2050	1.1106
23.3309	18.9970	101.4810	1.0000	47.5344	58.9059	70.2055	1.0000	47.0000	0.0493	0.4109	0.2199	45.6796	1.0070
97.5789	11.2447	-26.4686	1.0000	100.1864	12.3230	47.0754	0.0000	3.0000	1.0037	0.8768	0.4769	109.7655	1.0632
43.8497	85.1717	250.7902	1.0000	42.6012	95.8449	70.8613	1.0000	16.0000	0.1480	0.0416	0.2127	20.9355	1.4889
